Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Europe,,1972,0,0,0,1010.647125,187.5361111,1627.107404,5293.953986,9047.596611,7.12260804
Europe,,1973,0,0,0,1025.868652,206.6055556,1849.198224,5378.126622,9694.992731,7.663391239
Europe,,1974,0,0,0,1109.142458,242.7194444,2094.446442,5329.304617,9126.409772,8.0420602
Europe,,1975,0,0,0,1131.974351,324.05,2248.595789,5204.392189,8810.393467,8.520942081
Europe,,1976,0,0,0,1046.763055,378.0527778,2444.750286,5449.987861,9410.929208,8.485597232
Europe,,1977,0,0,0,1267.42122,448.4502925,2560.344825,5436.553,9328.600508,8.880291321
Europe,,1978,0,0,0.008333333,1265.357523,504.2918128,2663.357785,5536.944897,9800.723872,9.372139078
Europe,,1979,0,0,0.016666667,1330.971896,562.2826022,2811.931892,5778.368111,10024.28276,9.762957992
Europe,,1980,0,0,0.029166667,1291.018464,656.9491228,2808.8427,5886.537906,9348.721011,10.74094928
Europe,,1981,0,0,0.029166667,1306.764967,888.1532164,2781.23275,5786.848647,8711.056817,10.75352315
Europe,,1982,0,0,0.051388889,1295.304581,978.9137428,2728.287374,5819.369511,8287.650131,9.836121004
Europe,,1983,0,0,0.083611111,1333.682914,1154.885672,2837.048708,5900.382008,8057.640267,10.13665216
Europe,,1984,0,0.002805556,0.106111111,1347.759818,1467.938304,2971.759658,5890.333078,8105.107956,10.51057781
Europe,,1985,0,0.002805556,0.159444444,1397.207057,1932.004956,4026.460644,7239.403278,9066.216664,10.96141274
Europe,,1986,0,0.002805556,0.371111111,1350.258843,2052.328705,4129.310083,7178.008122,9345.30295,13.01880956
Europe,,1987,0,0,0.53,1470.849054,2135.912497,4311.67545,7235.801653,9388.736356,12.87530129
Europe,,1988,0,0.002805556,0.915833333,1576.302782,2350.634123,4348.913122,7086.996211,9435.363981,13.6780998
Europe,,1989,0,0.02525,1.431666667,1371.683141,2463.401182,4469.701156,6998.948356,9402.8415,13.53727589
Europe,,1990,0.073778631,0.034722222,2.165167778,1395.714307,2484.476901,4826.920531,6658.455439,9582.490761,18.95285263
Europe,,1991,0.081890091,0.043055556,2.7223,1425.254929,2549.431871,4886.940125,6272.982658,9499.905322,19.549433
Europe,,1992,0.234393288,0.075244444,4.2640225,1471.268471,2567.279386,4618.963856,5908.625125,9252.071542,20.709603
Europe,,1993,0.560170513,0.089952778,6.346739167,1529.074346,2668.583041,4642.213758,5519.106053,9040.352794,22.879095
Europe,,1994,1.536079341,0.104690278,8.275654722,1547.768413,2644.800877,4508.473206,5201.957456,8997.255414,24.01789971
Europe,,1995,2.412804353,0.130111111,10.73063667,1569.138637,2713.725585,4762.982092,5146.245936,9170.410275,26.49863146
Europe,,1996,3.553516325,0.149476111,13.41273667,1522.461928,2867.170761,5277.245117,4999.838278,9266.002317,26.68019984
Europe,,1997,4.857445117,0.177572778,20.26525833,1576.886033,2895.833186,5155.935858,4862.71895,9343.263467,31.66351939
Europe,,1998,4.514920572,0.2419125,31.04577528,1649.733783,2871.932128,5230.536908,4730.781239,9533.580103,36.11504184
Europe,,1999,5.082907761,0.253328056,39.56756056,1661.61348,2890.14795,5438.862869,4469.112656,9395.102828,38.09960017
Europe,,2000,7.938362789,0.373536944,62.37420611,1715.732,2913.390569,5584.936153,4598.958406,9281.543594,42.3312483
Europe,,2001,9.210728572,0.469714722,74.33163528,1689.074082,2986.055153,5694.591803,4556.94765,9411.943656,44.95466864
Europe,,2002,12.15768781,0.758844444,99.87760306,1546.293796,3003.667406,5712.716067,4554.514758,9378.998914,50.65633618
Europe,,2003,15.40260206,1.276900833,121.3188444,1442.734703,3009.898456,5971.038094,4735.736139,9428.484264,57.9809708
Europe,,2004,20.4810629,2.033226667,160.5167797,1543.408869,3039.047636,6115.665825,4657.341131,9516.731167,68.80114151
Europe,,2005,35.66487725,3.998182778,191.2412561,1537.868393,2986.283086,6275.513278,4547.019511,9582.236308,78.67317876
Europe,,2006,55.62670661,6.746775556,222.2940844,1501.957688,2961.824314,6228.661342,4760.951769,9607.712847,89.27725775
Europe,,2007,77.40972136,10.13546583,280.8006708,1498.028325,2804.502367,6173.632106,4822.952361,9418.875544,99.46983003
Europe,,2008,106.2560829,19.80096417,320.34415,1565.46015,2785.196522,6259.033311,4549.858061,9315.600819,110.0447411
Europe,,2009,125.7582608,37.23428944,355.1720503,1547.170195,2635.767954,5774.758539,4075.475083,8854.895425,120.7465527
Europe,,2010,149.311026,60.65619833,400.0827372,1694.264239,2690.922887,6229.469294,4259.818519,8750.367764,136.8909383
Europe,,2011,158.3917527,121.0564539,483.7158317,1476.223589,2654.087706,5804.173806,4440.476097,8512.096389,146.1651356
Europe,,2012,171.7818429,185.1195378,553.8713464,1612.224769,2571.551129,5657.226653,4539.968494,8226.837167,162.9488716
Europe,,2013,157.0997472,222.5748472,635.2348417,1694.277123,2525.640427,5543.861186,4390.413136,8076.024722,174.1599448
Europe,,2014,166.8873664,251.5279639,673.93044,1639.072766,2526.337233,5000.054186,4123.233783,7924.975322,186.0253069
Europe,,2015,168.4131432,277.74139,806.8200758,1608.959653,2449.486755,5092.000225,3947.276239,8124.7165,198.8159819
Europe,,2016,171.646781,286.2608133,811.9458428,1637.246273,2369.363409,5374.38865,3804.362814,8314.654242,203.523064
Europe,,2017,184.7346534,310.6566122,960.5413036,1460.799224,2340.315403,5588.029269,3674.079181,8463.685464,211.2576334
Europe,,2018,200.2530132,344.3450519,1002.148993,1607.212701,2326.460395,5483.245992,3584.161881,8447.748533,218.1569327
Europe,,2019,208.2064361,378.2512619,1139.133407,1554.900558,2302.841228,5534.740714,3092.850539,8409.357389,227.1704194
Europe,,2020,210.9274371,441.2540308,1258.57193,1616.802958,2065.960749,5410.972264,2610.552415,7242.457161,232.0163834
European Union,,1965,0,0,0,588.3500944,12.61666667,367.0913608,4557.674492,3844.244028,2.909
European Union,,1966,0,0,0,640.1494703,15.48333333,416.6446483,4377.406167,4236.734747,3.979
European Union,,1967,0,0,0,617.2017331,18.325,495.3582728,4293.374028,4601.5504,4.316
European Union,,1968,0,0,0,629.3913814,21.17222222,628.4307581,4372.669353,5089.999839,4.818
European Union,,1969,0,0,0,617.9386092,31.78611111,789.8718492,4476.926894,5719.058111,5.243
European Union,,1970,0,0,0,652.0075778,46.625,956.7551828,4439.79805,6391.131753,6.940265961
European Union,,1971,0,0,0,647.8548653,60.91111111,1133.068564,4313.192581,6730.612806,7.057850626
European Union,,1972,0,0,0,680.1010872,95.26388889,1340.764441,4248.197897,7222.543286,6.92594404
European Union,,1973,0,0,0,676.4780683,111.3083333,1538.979889,4253.132222,7783.380886,7.442191239
European Union,,1974,0,0,0,730.6039597,129.7083333,1723.564659,4307.389014,7325.057078,7.8293092
European Union,,1975,0,0,0,735.8484619,218.2194444,1857.868119,4168.644486,7157.833797,8.282595081
European Union,,1976,0,0,0,642.1188983,255.5694444,2030.190241,4389.214308,7719.072936,8.305585232
European Union,,1977,0,0,0,854.4047228,314.7419592,2115.397545,4372.084564,7590.744097,8.646165321
European Union,,1978,0,0,0.008333333,831.8873942,377.5723683,2197.08166,4480.246931,7987.104897,9.118854078
European Union,,1979,0,0,0.016666667,872.0103314,423.0798244,2298.784417,4640.877408,8215.264506,9.285327992
European Union,,1980,0,0,0.029166667,826.9657397,514.2574561,2290.25008,4812.972236,7723.495853,10.38727728
European Union,,1981,0,0,0.029166667,816.1750181,739.2921053,2253.893216,4692.394875,7195.957219,10.08439015
European Union,,1982,0,0,0.051388889,802.4657769,807.6970761,2193.687351,4765.570622,6757.838064,9.287153004
European Union,,1983,0,0,0.083611111,818.5599536,961.6801169,2276.896843,4806.879578,6528.583214,9.568938155
European Union,,1984,0,0,0.106111111,830.1822242,1254.496638,2394.410672,4987.180583,6389.343506,9.946244808
European Union,,1985,0,0,0.159444444,847.700405,1540.738691,2511.422884,5126.362617,6637.494608,10.41417974
European Union,,1986,0,0,0.371111111,800.8427067,1696.130671,2547.80737,4996.920656,6861.078222,12.27887056
European Union,,1987,0,0,0.53,879.3598794,1766.463853,2681.791396,5043.876697,6879.440517,12.05126529
European Union,,1988,0,0,0.915833333,928.3296553,1900.007598,2679.201312,4978.217178,6902.184083,12.8240918
European Union,,1989,0,0.02525,1.406666667,758.1617694,2003.358872,2773.62452,4990.760181,6913.960031,12.65916789
European Union,,1990,0.073778631,0.031944444,2.140167778,791.1266836,2025.033626,2913.043056,4539.175861,7062.680136,17.34304263
European Union,,1991,0.081890091,0.0375,2.6973,829.0021661,2081.466082,2982.06865,4277.187356,7076.563433,17.829808
European Union,,1992,0.234393288,0.066911111,4.172355833,862.85328,2084.384211,2883.697469,3982.113636,7098.562325,18.716934
European Union,,1993,0.560170513,0.078841667,5.742774444,884.8966483,2146.959649,2941.936714,3804.468983,6990.854261,20.558823
European Union,,1994,1.536079341,0.090801389,7.318401667,911.0191611,2141.123977,2905.958781,3716.662431,7022.499331,21.29103471
European Union,,1995,2.412804353,0.113444444,9.640148333,908.2294242,2202.033626,3147.951933,3670.886011,7176.182806,23.39755446
European Union,,1996,3.553516325,0.130031667,12.05277611,903.9814728,2313.794737,3419.710022,3678.588361,7313.575794,23.34208005
European Union,,1997,4.857445117,0.158128333,18.40538167,929.8097733,2332.467544,3328.076722,3568.575036,7378.547067,27.89198998
European Union,,1998,4.514920572,0.219690278,28.57618778,960.3327822,2315.333586,3419.599717,3409.261358,7596.817725,31.50889828
European Union,,1999,5.082907761,0.2227725,37.09160583,954.2702892,2356.928516,3505.422731,3248.357178,7540.537692,32.28712517
European Union,,2000,7.938362789,0.325481389,59.54329694,989.4294039,2389.318706,3588.841083,3292.564864,7441.644422,35.7849743
European Union,,2001,9.210728572,0.413316667,71.36031361,1036.940758,2453.740194,3713.280447,3283.887611,7545.986428,37.56208514
European Union,,2002,12.1395995,0.694211389,96.11166,867.5114364,2474.79579,3739.978883,3301.900778,7493.603467,42.74176816
European Union,,2003,15.21267481,1.201785,116.9374778,833.7117117,2472.142537,3941.938117,3414.386611,7525.458586,48.96397302
European Union,,2004,20.30922395,1.955611389,154.283075,879.7722611,2514.452453,4048.062569,3355.410753,7571.066564,58.43036373
European Union,,2005,34.85475425,3.901960556,181.7312719,826.9264908,2465.649883,4186.891983,3244.102233,7590.000622,66.40735694
European Union,,2006,53.31678992,6.632715278,208.7458347,831.2729269,2445.139464,4173.682669,3332.154903,7594.681081,75.6664853
European Union,,2007,72.92011258,9.999805833,263.2831119,820.8869369,2317.609433,4105.031917,3362.519719,7432.804294,84.42127655
European Union,,2008,95.860481,19.63578972,296.7583439,863.8198017,2336.876489,4187.076772,3118.163814,7359.809847,94.12772707
European Union,,2009,113.0616185,37.01442222,324.1221061,866.0985706,2164.817119,3933.273572,2766.549137,6942.14775,103.1579874
European Union,,2010,134.4783746,60.2658075,363.1004214,972.2120936,2227.273303,4228.098186,2900.882672,6881.981064,117.3203413
European Union,,2011,144.4222926,119.8528075,426.3277203,795.9349133,2171.729777,3890.439269,2986.35275,6672.728306,125.2168169
European Union,,2012,158.7863907,179.9226669,482.6671656,852.4653147,2092.025471,3821.749625,2973.457067,6401.964136,139.4771695
European Union,,2013,138.7428089,214.5619569,536.4260225,938.9489108,2064.807609,3745.064425,2916.466739,6241.562108,146.4006545
European Union,,2014,149.5257925,237.7741528,561.8435878,938.8684908,2068.520747,3313.778372,2778.250847,6116.07,152.598944
European Union,,2015,153.6346562,253.9461342,665.5916461,844.0741344,1991.017507,3467.134878,2774.226288,6216.085514,157.8029135
European Union,,2016,154.0560183,252.6049069,670.9582119,861.7490253,1931.849596,3681.617617,2662.428737,6335.997769,159.7327652
European Union,,2017,164.44963,268.4181211,780.7242861,728.225245,1899.220679,3851.744083,2622.10666,6444.349578,163.505494
European Union,,2018,176.6379488,285.3656253,796.5619086,852.1197014,1894.312569,3780.570478,2509.18066,6459.1532,164.5753312
European Union,,2019,178.3188593,310.1447172,902.6115092,785.2856667,1895.58624,3912.177708,2032.466128,6437.385975,168.7799162
European Union,,2020,182.8007498,360.5461133,973.7277636,843.7806306,1697.198322,3799.387092,1641.779261,5564.534542,169.5629167
Finland,FIN,1965,0,0,0,25.98204278,0,0,20.25982056,67.4854825,0
Finland,FIN,1966,0,0,0,28.83557806,0,0,18.80453528,81.86466667,0
Finland,FIN,1967,0,0,0,32.30359139,0,0,18.09189556,85.772595,0
Finland,FIN,1968,0,0,0,29.1358025,0,0,21.78861889,97.22670528,0
Finland,FIN,1969,0,0,0,24.29292917,0,0,26.13805278,112.9222089,0
Finland,FIN,1970,0,0,0,26.45622889,0,0,26.5675,126.9779406,0
Finland,FIN,1971,0,0,0,29.66891139,0,0,23.57944444,131.4189006,0
Finland,FIN,1972,0,0,0,28.83277222,0,0,26.15777778,139.8599269,0
Finland,FIN,1973,0,0,0,29.38832778,0,0,29.03194444,156.4622494,0
Finland,FIN,1974,0,0,0,35.28619528,0,4.444444444,29.58527778,136.3468739,0
Finland,FIN,1975,0,0,0,33.91414139,0,7.355,26.805,140.9891511,0
Finland,FIN,1976,0,0,0,26.33838389,0,8.618333333,36.12,151.2639114,0
Finland,FIN,1977,0,0,0,33.83838389,7.339181389,8.765,36.42083333,148.2377453,0
Finland,FIN,1978,0,0,0,27.21941639,9.002923889,9.543333333,49.09416667,149.1116542,0
Finland,FIN,1979,0,0,0,30.19640861,18.59649111,9.509444444,47.31305556,157.8828269,0
Finland,FIN,1980,0,0,0,28.3810325,19.371345,8.945555556,53.68805556,152.0291442,0
Finland,FIN,1981,0,0,0,37.92929306,40.45321639,7.118055556,32.99416667,145.4185947,0
Finland,FIN,1982,0,0,0,36.35802472,46.27485389,6.723333333,36.59638889,134.6000769,0
Finland,FIN,1983,0,0,0,37.72446694,48.88011694,6.520277778,39.75083333,125.0057631,0
Finland,FIN,1984,0,0,0,36.79854083,52.04385972,7.467777778,45.78277778,126.7537883,0
Finland,FIN,1985,0,0,0,34.262065,52.57309944,9.475555556,58.02583333,128.0635228,0
Finland,FIN,1986,0,0,0,34.41638611,52.62573111,11.47222222,53.05527778,134.1048497,0
Finland,FIN,1987,0,0,0,38.32211,54.1929825,15.17222222,59.42694444,133.5477489,0
Finland,FIN,1988,0,0,0,37.11840639,53.93859639,16.32,59.5,131.87693,0
Finland,FIN,1989,0,0,0,36.19528611,52.66081861,21.4,58.20638889,131.6834708,0
Finland,FIN,1990,0,0.001388889,0,30.16835028,53.00584806,25.21,61.2875,133.6554406,5.156
Finland,FIN,1991,0,0.001388889,0.001666667,36.661055,53.8216375,26.57,61.21166667,132.63072,4.999
Finland,FIN,1992,0,0.001666667,0.006666667,41.96689111,53.128655,27.59,55.71361111,131.2406692,4.95
Finland,FIN,1993,0,0.001944444,0.012222222,37.42704833,54.97076028,28.51,63.68888889,124.88457,5.958
Finland,FIN,1994,0,0.002222222,0.02,32.72166111,53.59064333,31.47,77.55638889,129.3904197,6.465
Finland,FIN,1995,0,0.002222222,0.03,35.88075194,53.00584806,32.68,68.605,117.5685483,6.608
Finland,FIN,1996,0,0.002777778,0.030555556,32.83866444,54.61695917,34.18944444,81.74694444,122.3747369,5.889
Finland,FIN,1997,0,0.003333333,0.046111111,33.09455667,58.628655,33.63833333,77.42805556,120.5843797,7.891
Finland,FIN,1998,0,0.003611111,0.063888889,41.46071833,61.33333333,38.53638889,63.53888889,125.790585,9.333
Finland,FIN,1999,0,0.003888889,0.136111111,35.20398417,64.50292389,38.58,61.56555556,127.1787864,8.363
Finland,FIN,2000,0,0.004444444,0.212777778,40.55218861,63.08479528,39.41,58.32722222,126.5245981,8.588526316
Finland,FIN,2001,0,0.004694444,0.192078056,36.28946944,63.48535556,42.76,70.48916667,124.1241656,8.211789474
Finland,FIN,2002,0.007444753,0.005222222,0.172741944,29.42207556,61.75069611,42.46,76.59111111,127.0349289,8.932421053
Finland,FIN,2003,0.04466852,0.005722222,0.250368611,26.01900417,62.60261472,47,95.5925,131.1119322,9.292
Finland,FIN,2004,0.052113273,0.0065,0.325652778,40.64583722,62.15828028,45.28,85.87944444,122.2163467,10.37094737
Finland,FIN,2005,0,0.007,0.452705833,36.484465,63.30064944,41.43,55.16888889,126.7692753,9.479473684
Finland,FIN,2006,0.007448173,0.009083333,0.408160278,30.54459694,61.91016222,44.28,86.15388889,122.9484497,10.75663158
Finland,FIN,2007,0.014885598,0.010083333,0.5004375,37.53791028,62.91453944,40.96,81.35305556,123.9732947,9.928
Finland,FIN,2008,0.85749849,0.010305556,0.687655278,45.08775639,61.26918917,41.88055556,62.04361111,119.7595547,10.39126316
Finland,FIN,2009,1.446557438,0.011277778,0.725648056,33.31790111,62.41286556,37.38,62.48972222,112.8280678,8.743578947
Finland,FIN,2010,1.44300257,0.01225,0.767346667,33.56122583,60.07636417,41.3,78.925,117.1645378,10.98021053
Finland,FIN,2011,2.146556366,0.013722222,1.247530556,32.14016694,60.73708278,36.12,64.1175,112.6384294,11.18284211
Finland,FIN,2012,2.13238454,0.014694444,1.273196944,43.36352917,59.81939389,31.945,52.50166667,108.9923519,11.10126316
Finland,FIN,2013,2.36621733,0.016638889,1.980858333,32.77211889,61.10486694,29.70666667,58.04138889,113.9495086,11.94263158
Finland,FIN,2014,5.044832561,0.020361111,2.817724444,34.03547444,60.66530111,26.55666667,52.02472222,107.7138003,11.70726316
Finland,FIN,2015,5.042333589,0.028108333,5.946218056,42.377345,59.45206778,22.87861111,44.405,107.77184,11.31789474
Finland,FIN,2016,1.831054051,0.055884167,7.793317778,39.71340639,58.97851139,20.07666667,50.92111111,114.0239128,11.42210526
Finland,FIN,2017,4.036218194,0.1237375,12.10858583,36.89393944,56.77368417,18.32416667,46.64555556,110.4746247,11.83368421
Finland,FIN,2018,3.841671783,0.225943611,14.65872167,32.98024111,57.24484444,21.01277778,48.88138889,110.5884972,12.82526316
Finland,FIN,2019,4.451611111,0.367680556,15.06990333,30.61253889,59.72894833,20.36111111,41.05470417,108.2302328,13.20210526
Finland,FIN,2020,4.634773239,0.6379625,19.86156361,38.89576944,58.06302417,19.57611111,36.86536806,98.27700972,11.23368421
France,FRA,1965,0,0,0,130.2252561,2.491666667,50.04699528,481.1354403,637.3014361,0
France,FRA,1966,0,0,0,145.0235256,3.875,52.79650167,445.8140867,683.1230219,0.39
France,FRA,1967,0,0,0,126.0490483,5.766666667,60.33925444,440.0425864,784.7899719,0.605
France,FRA,1968,0,0,0,140.0628117,8.569444444,72.1564975,423.1608497,850.4316439,0.926
France,FRA,1969,0,0,0,147.06136,10,83.85049722,423.6030597,982.6675144,1.067
France,FRA,1970,0,0,0,157.4485628,15.86388889,95.52925028,403.1711103,1116.330875,1.3702458
France,FRA,1971,0,0,0,135.7131256,25.91388889,113.2255047,369.4351542,1216.748589,1.3918224
France,FRA,1972,0,0,0,135.6429639,40.53055556,133.8877467,328.6125875,1350.957157,1.5151953
France,FRA,1973,0,0,0,132.4896161,40.975,157.0365056,325.0417786,1506.025593,1.5500864
France,FRA,1974,0,0,0,156.1952344,40.86111111,163.9592517,329.0066222,1430.987706,1.5770592
France,FRA,1975,0,0,0,166.9664917,50.68888889,182.8700036,288.4420903,1307.875097,1.4158849
France,FRA,1976,0,0,0,134.901745,43.82777778,196.4532506,339.1309044,1414.783858,1.3329
France,FRA,1977,0,0,0,212.0082683,49.83611111,205.0852458,326.6252508,1358.818386,1.3745814
France,FRA,1978,0,0,0,189.8884239,84.58888889,218.7795011,340.7844706,1416.052563,1.4183881
France,FRA,1979,0,0,0,184.49761,111,242.3760036,370.0985242,1408.642035,1.4840102
France,FRA,1980,0,0,0,193.12986,170.1416667,251.719755,362.3610839,1309.013629,1.4710235
France,FRA,1981,0,0,0,200.5421267,292.5722222,255.7169975,330.292,1181.737178,1.4921525
France,FRA,1982,0,0,0,196.0412717,302.5527778,245.7722542,337.7352,1094.39629,1.52734
France,FRA,1983,0,0,0,192.8972633,400.725,261.8024997,305.6364,1068.171468,1.5587
France,FRA,1984,0,0,0,182.4725267,531.2055556,266.9920033,292.2619,1029.905816,1.6223
France,FRA,1985,0,0,0,173.4814822,622.5,285.7915031,283.6557,1012.842496,1.65215
France,FRA,1986,0,0,0,175.0301256,705.9861111,287.4152486,234.4608,1033.264585,1.6628
France,FRA,1987,0,0,0,197.4654344,737.5555556,290.8160003,213.4105,1040.276762,1.7506
France,FRA,1988,0,0,0,214.2146956,765.3361111,289.36125,208.4096,1034.02028,1.77325
France,FRA,1989,0,0,0,130.1174833,844.2527778,283.1477481,226.9013,1061.673888,1.84145
France,FRA,1990,0,0,0.000755556,149.6277778,872.4472222,302.7535,220.8537,1077.647713,1.913
France,FRA,1991,0,0,0.001361111,160.0055556,920.3888889,331.66625,235.0423,1141.231902,2.102
France,FRA,1992,0.072440857,0.004133333,0.001361111,191.5444444,940.125,330.99,207.2466,1139.467737,2.134
France,FRA,1993,0.361895979,0.004675,0.006666667,180.2638889,1022.744444,338.51475,169.3328,1098.213302,1.974
France,FRA,1994,1.093553432,0.005218056,0.013066667,218.8722222,999.9472222,323.15025,166.5416,1062.035234,2.157
France,FRA,1995,1.737931104,0.005666667,0.013095,203.1083333,1047.863889,343.97825,170.4958,1070.696985,2.329
France,FRA,1996,2.605076995,0.007361944,0.020639444,183.4555556,1103.722222,380.1465,181.6606,1093.075128,2.423
France,FRA,1997,3.406828586,0.009463333,0.030912222,177.1222222,1098.563889,364.46925,159.0984,1101.113786,2.675
France,FRA,1998,2.925324506,0.011356944,0.054158889,172.4805556,1077.75,388.59475,189.2201,1141.113811,2.653
France,FRA,1999,3.052524131,0.012631944,0.102623333,201.4277778,1095.122222,396.2115,169.4491,1157.168546,2.853
France,FRA,2000,3.650370106,0.0145,0.133333333,184.3416667,1153.227778,415.9635,164.7612911,1138.981835,2.986
France,FRA,2001,3.700499386,0.017,0.361526111,204.9603897,1162.06039,436.684,144.1878097,1144.567669,3.334
France,FRA,2002,3.879929811,0.019472222,0.726612778,165.6046775,1197.567742,435.94275,148.6098961,1112.980892,3.537
France,FRA,2003,3.565147956,0.021166667,1.057051389,160.5818911,1201.633013,457.26825,157.9793497,1114.921368,3.717
France,FRA,2004,3.888177542,0.022861111,1.610668889,161.2157644,1213.391242,466.92525,150.3884489,1124.852125,3.782
France,FRA,2005,6.583405753,0.028245833,2.587658333,138.4746836,1214.555854,477.12575,156.1845267,1109.278129,3.872
France,FRA,2006,7.972721939,0.031824444,5.83239,150.4954403,1203.340723,460.8055,144.3175889,1106.107394,3.841
France,FRA,2007,16.06471394,0.0478125,10.8109375,153.010625,1168.032813,447.60925,149.4089586,1078.217143,4.216
France,FRA,2008,26.06936568,0.110869444,15.03074528,168.0307453,1160.030901,463.8645,140.40899,1057.44267,4.436
France,FRA,2009,27.89204036,0.456481389,20.75679,149.5212964,1074.924691,447.31075,125.0283033,1015.337463,4.578
France,FRA,2010,27.33482663,1.616564444,25.93021472,163.5180981,1117.309356,495.6445,133.8708831,980.4591383,4.917
France,FRA,2011,27.00110659,5.385061111,31.23231694,116.0742378,1146.432317,430.1903508,113.6068525,959.3894417,5.48
France,FRA,2012,29.55947075,10.3442425,38.91450694,151.4093436,1095.742727,444.4429503,128.7003572,927.1686225,6.347100309
